===== Starting battle of <Plodder> vs <Bigger> with memory tape size: 12 =====

[ -113< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >22 | -1 | -127 ]
[ -114< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >23 | -1 | -127 ]
[ -114< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >24 | -1 | -127 ]
[ -115< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >25 | -1 | -127 ]
[ -115< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >26 | -1 | -127 ]
[ -116< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >27 | -1 | -127 ]
[ -116< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >28 | -1 | -127 ]
[ -117< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >29 | -1 | -127 ]
[ -117< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >30 | -1 | -127 ]
[ -118< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >31 | -1 | -127 ]
[ -118< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >32 | -1 | -127 ]
[ -119< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >33 | -1 | -127 ]
[ -119< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >34 | -1 | -127 ]
[ -120< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >35 | -1 | -127 ]
[ -120< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >36 | -1 | -127 ]
[ -121< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >37 | -1 | -127 ]
[ -121< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >38 | -1 | -127 ]
[ -122< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >39 | -1 | -127 ]
[ -122< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >40 | -1 | -127 ]
[ -123< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >41 | -1 | -127 ]
[ -123< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >42 | -1 | -127 ]
[ -124< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >43 | -1 | -127 ]
[ -124< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >44 | -1 | -127 ]
[ -125< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >45 | -1 | -127 ]
[ -125< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >46 | -1 | -127 ]
[ -126< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >47 | -1 | -127 ]
[ -126< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >48 | -1 | -127 ]
[ -127< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >49 | -1 | -127 ]
[ -127< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >50 | -1 | -127 ]
[ 128< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >51 | -1 | -127 ]
[ 128< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >52 | -1 | -127 ]
[ 127< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >53 | -1 | -127 ]
[ 127< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >54 | -1 | -127 ]
[ 126< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >55 | -1 | -127 ]
[ 126< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >56 | -1 | -127 ]
