===== Starting battle of <MetaJSRandomBot> vs <Dumbot> with memory tape size: 20 =====

[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | -1 | >82 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | -1 | >81 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | -1 | >81 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | -1 | >80 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | -1 | >80 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 50 | 50 | 50 | -1 | >79 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 50 | 50 | 50 | -1 | >79 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | 50 | 50 | 50 | -1 | >78 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | 50 | 50 | 50 | -1 | >78 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | 50 | 50 | 50 | -1 | >77 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | 50 | 50 | 50 | -1 | >77 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | 50 | 50 | 50 | -1 | >76 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | 50 | 50 | 50 | -1 | >76 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | 50 | 50 | 50 | -1 | >75 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | 50 | 50 | 50 | -1 | >75 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 11< | 50 | 50 | 50 | -1 | >74 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 12< | 50 | 50 | 50 | -1 | >74 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 13< | 50 | 50 | 50 | -1 | >73 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | 50 | 50 | 50 | -1 | >73 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | 50 | 50 | 50 | -1 | >72 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | 50 | 50 | 50 | -1 | >72 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 17< | 50 | 50 | 50 | -1 | >71 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18< | 50 | 50 | 50 | -1 | >71 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 19< | 50 | 50 | 50 | -1 | >70 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | 50 | 50 | 50 | -1 | >70 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 21< | 50 | 50 | 50 | -1 | >69 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 22< | 50 | 50 | 50 | -1 | >69 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23< | 50 | 50 | 50 | -1 | >68 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 24< | 50 | 50 | 50 | -1 | >68 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 25< | 50 | 50 | 50 | -1 | >67 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 26< | 50 | 50 | 50 | -1 | >67 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 27< | 50 | 50 | 50 | -1 | >66 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 28< | 50 | 50 | 50 | -1 | >66 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 29< | 50 | 50 | 50 | -1 | >65 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 30< | 50 | 50 | 50 | -1 | >65 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 31< | 50 | 50 | 50 | -1 | >64 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 32< | 50 | 50 | 50 | -1 | >64 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 33< | 50 | 50 | 50 | -1 | >63 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 34< | 50 | 50 | 50 | -1 | >63 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 35< | 50 | 50 | 50 | -1 | >62 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 36< | 50 | 50 | 50 | -1 | >62 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 37< | 50 | 50 | 50 | -1 | >61 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38< | 50 | 50 | 50 | -1 | >61 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 39< | 50 | 50 | 50 | -1 | >60 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 40< | 50 | 50 | 50 | -1 | >60 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 41< | 50 | 50 | 50 | -1 | >59 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 42< | 50 | 50 | 50 | -1 | >59 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 43< | 50 | 50 | 50 | -1 | >58 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 44< | 50 | 50 | 50 | -1 | >58 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 45< | 50 | 50 | 50 | -1 | >57 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 46< | 50 | 50 | 50 | -1 | >57 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 47< | 50 | 50 | 50 | -1 | >56 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 48< | 50 | 50 | 50 | -1 | >56 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 49< | 50 | 50 | 50 | -1 | >55 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 50< | 50 | 50 | 50 | -1 | >55 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >54 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >54 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >53 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >53 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >52 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >52 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >51 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >51 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >50 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >50 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >49 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >49 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >48 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >48 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >47 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >47 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >46 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >46 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >45 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >45 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >44 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >44 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >43 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >43 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >42 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >42 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >41 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >41 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >40 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >40 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >39 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >39 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >38 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >38 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >37 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >37 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >36 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >36 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >35 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >35 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >34 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >34 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >33 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >33 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >32 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >32 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >31 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >31 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >30 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >30 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 50 | 50 | 50 | 50 | -1 | >29 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 50 | 50 | 50 | 50 | -1 | >29 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 50 | 50 | 50 | 50 | -1 | >28 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | 50 | 50 | 50 | 50 | -1 | >28 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | 50 | 50 | 50 | 50 | -1 | >27 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | 50 | 50 | 50 | 50 | -1 | >27 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | 50 | 50 | 50 | 50 | -1 | >26 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | 50 | 50 | 50 | 50 | -1 | >26 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | 50 | 50 | 50 | 50 | -1 | >25 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | 50 | 50 | 50 | 50 | -1 | >25 | -1 | -1 | -1 | -1 | -78 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | 50 | 50 | 50 | 50 | -1 | >24 | -1 | -1 | -1 | -1 | -78 ]
