===== Starting battle of <NestDarwin> vs <SeeSawRush> with memory tape size: 16 =====

[ 123 | -7 | -7 | -50< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-14 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -50< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-14 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -51< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-13 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -51< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-13 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -52< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-13 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -52< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-12 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -53< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-12 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -53< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-12 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -54< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-11 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -54< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-11 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -55< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-11 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -55< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-10 | 5 | -4 | 3 | 128 ]
