[ 128 | 2 | -4 | 2 | -4 | 2 | -59< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -60< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -60< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -61< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -61< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -62< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -62< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -63< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -63< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -64< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -64< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -65< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -65< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -66< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -66< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -67< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -67< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -68< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -68< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -69< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -69< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -70< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -70< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -71< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -71< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -72< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -72< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -73< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -73< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-124 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -74< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-124 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -74< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -75< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-125 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -75< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -76< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-126 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -76< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -77< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-127 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -77< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -78< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -78< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >127 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -79< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >127 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -79< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >126 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -80< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >126 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -80< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -81< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >125 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -81< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -82< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >124 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -82< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -83< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >123 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -83< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -84< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >122 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -84< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -85< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >121 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -85< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -86< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >120 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -86< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -87< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >119 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -87< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -88< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >118 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -88< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -89< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >117 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -89< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -90< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >116 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -90< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -91< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >115 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -91< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -92< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >114 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -92< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -93< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >113 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -93< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -94< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >112 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -94< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -95< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >111 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -95< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -96< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >110 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -96< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -97< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >109 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -97< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -98< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >108 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -98< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -99< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >107 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -99< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -100< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >106 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -100< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -101< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >105 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -101< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >104 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -102< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >104 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -102< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >103 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -103< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >103 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -103< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >102 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -104< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >102 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -104< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >101 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -105< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >101 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -105< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >100 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -106< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >100 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -106< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >99 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -107< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >99 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -107< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >98 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -108< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >98 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -108< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >97 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -109< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >97 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -109< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >96 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -110< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >96 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -110< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >95 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -111< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >95 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -111< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >94 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -112< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >94 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -112< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >93 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -113< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >93 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -113< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >92 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -114< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >92 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -114< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >91 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -115< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >91 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -115< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >90 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -116< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >90 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -116< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >89 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -117< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >89 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -117< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >88 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -118< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >88 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -118< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >87 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -119< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >87 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -119< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >86 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -120< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >86 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -120< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >85 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -121< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >85 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -121< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -122< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -122< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -123< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -123< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -124< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -124< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -125< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -125< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -126< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -126< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -127< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -127< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 128< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 128< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 127< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 127< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 126< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 126< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 125< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 125< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 124< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 124< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 123< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 123< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 122< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 122< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 121< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 121< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 120< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 120< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 119< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 119< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 118< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 118< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 117< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 117< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 116< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 116< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 115< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 115< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 114< | 2 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
