===== Starting battle of <TheWallmaster> vs <BurlyBalderV2> with memory tape size: 14 =====

[ 84< | -2 | -2 | -2 | 1 | 0 | 0 | >9 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 83< | -2 | -2 | -2 | 1 | 0 | 0 | >10 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 82< | -2 | -2 | -2 | 1 | 0 | 0 | >11 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 81< | -2 | -2 | -2 | 1 | 0 | 0 | >12 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 80< | -2 | -2 | -2 | 1 | 0 | 0 | >13 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 79< | -2 | -2 | -2 | 1 | 0 | 0 | >14 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 78< | -2 | -2 | -2 | 1 | 0 | 0 | >15 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 77< | -2 | -2 | -2 | 1 | 0 | 0 | >16 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 76< | -2 | -2 | -2 | 1 | 0 | 0 | >17 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 75< | -2 | -2 | -2 | 1 | 0 | 0 | >18 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 74< | -2 | -2 | -2 | 1 | 0 | 0 | >19 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 73< | -2 | -2 | -2 | 1 | 0 | 0 | >20 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 72< | -2 | -2 | -2 | 1 | 0 | 0 | >21 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 71< | -2 | -2 | -2 | 1 | 0 | 0 | >22 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 70< | -2 | -2 | -2 | 1 | 0 | 0 | >23 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 69< | -2 | -2 | -2 | 1 | 0 | 0 | >24 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 68< | -2 | -2 | -2 | 1 | 0 | 0 | >25 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 67< | -2 | -2 | -2 | 1 | 0 | 0 | >26 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 66< | -2 | -2 | -2 | 1 | 0 | 0 | >27 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 65< | -2 | -2 | -2 | 1 | 0 | 0 | >28 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 64< | -2 | -2 | -2 | 1 | 0 | 0 | >29 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 63< | -2 | -2 | -2 | 1 | 0 | 0 | >30 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 62< | -2 | -2 | -2 | 1 | 0 | 0 | >31 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 61< | -2 | -2 | -2 | 1 | 0 | 0 | >32 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 60< | -2 | -2 | -2 | 1 | 0 | 0 | >33 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 59< | -2 | -2 | -2 | 1 | 0 | 0 | >34 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 58< | -2 | -2 | -2 | 1 | 0 | 0 | >35 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 57< | -2 | -2 | -2 | 1 | 0 | 0 | >36 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 56< | -2 | -2 | -2 | 1 | 0 | 0 | >37 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 55< | -2 | -2 | -2 | 1 | 0 | 0 | >38 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 54< | -2 | -2 | -2 | 1 | 0 | 0 | >39 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 53< | -2 | -2 | -2 | 1 | 0 | 0 | >40 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 52< | -2 | -2 | -2 | 1 | 0 | 0 | >41 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 51< | -2 | -2 | -2 | 1 | 0 | 0 | >42 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 50< | -2 | -2 | -2 | 1 | 0 | 0 | >43 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 49< | -2 | -2 | -2 | 1 | 0 | 0 | >44 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 48< | -2 | -2 | -2 | 1 | 0 | 0 | >45 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 47< | -2 | -2 | -2 | 1 | 0 | 0 | >46 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 46< | -2 | -2 | -2 | 1 | 0 | 0 | >47 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 45< | -2 | -2 | -2 | 1 | 0 | 0 | >48 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 44< | -2 | -2 | -2 | 1 | 0 | 0 | >49 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 43< | -2 | -2 | -2 | 1 | 0 | 0 | >50 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 42< | -2 | -2 | -2 | 1 | 0 | 0 | >51 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 41< | -2 | -2 | -2 | 1 | 0 | 0 | >52 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 40< | -2 | -2 | -2 | 1 | 0 | 0 | >53 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 39< | -2 | -2 | -2 | 1 | 0 | 0 | >54 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 38< | -2 | -2 | -2 | 1 | 0 | 0 | >55 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 37< | -2 | -2 | -2 | 1 | 0 | 0 | >56 | -78 | 78 | 0 | -17 | -17 | 128 ]
