===== Starting battle of <EvoBot1> vs <RandomOscillator> with memory tape size: 11 =====

[ 5< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >7 ]
[ 4< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >6 ]
[ 4< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >6 ]
[ 3< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >5 ]
[ 3< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >5 ]
[ 2< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >4 ]
[ 2< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >4 ]
[ 1< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >3 ]
[ 1< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >3 ]
[ 0< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >2 ]
