===== Starting battle of <DecoyBot> vs <Geronimo> with memory tape size: 12 =====

[ 34< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >38 ]
[ 33< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >38 ]
[ 33< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >37 ]
[ 32< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >37 ]
[ 32< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >36 ]
[ 31< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >36 ]
[ 31< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >35 ]
[ 30< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >35 ]
[ 30< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >34 ]
[ 29< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >34 ]
[ 29< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >33 ]
[ 28< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >33 ]
[ 28< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >32 ]
[ 27< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >32 ]
[ 27< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >31 ]
[ 26< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >31 ]
[ 26< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >30 ]
[ 25< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >30 ]
[ 25< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >29 ]
