===== Starting battle of <CounterPunch> vs <BurlyBalderV2> with memory tape size: 11 =====

[ 107< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-3 | 128 ]
[ 106< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-3 | 128 ]
[ 105< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-2 | 128 ]
[ 104< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-2 | 128 ]
[ 103< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-2 | 128 ]
[ 102< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-1 | 128 ]
[ 101< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-1 | 128 ]
[ 100< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-1 | 128 ]
[ 99< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 98< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 97< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 96< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 95< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 94< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 93< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 92< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 91< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 90< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 89< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 88< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >0 | 128 ]
[ 87< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >128 ]
[ 86< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >128 ]
[ 85< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >127 ]
[ 84< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >127 ]
[ 83< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >126 ]
[ 82< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >125 ]
[ 81< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >124 ]
[ 80< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >123 ]
[ 79< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >122 ]
[ 78< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >121 ]
[ 77< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >121 ]
[ 76< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >122 ]
[ 75< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >122 ]
[ 74< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >122 ]
[ 73< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >123 ]
[ 72< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >123 ]
[ 71< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >123 ]
[ 70< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >124 ]
[ 69< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >124 ]
[ 68< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >124 ]
[ 67< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >125 ]
[ 66< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >125 ]
[ 65< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >125 ]
[ 64< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >126 ]
[ 63< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >126 ]
[ 62< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >126 ]
[ 61< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >127 ]
[ 60< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >127 ]
[ 59< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >127 ]
[ 58< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >128 ]
[ 57< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >128 ]
[ 56< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >128 ]
[ 55< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-127 ]
[ 54< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-127 ]
[ 53< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-127 ]
[ 52< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-126 ]
[ 51< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-126 ]
[ 50< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-126 ]
[ 49< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-125 ]
[ 48< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-125 ]
