===== Starting battle of <TheWallmaster> vs <DecoyBot> with memory tape size: 16 =====

[ 87< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-44 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 87< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-45 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 86< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-46 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 86< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-47 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 85< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-48 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 85< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-49 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 84< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-50 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 84< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-51 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 83< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-52 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 83< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-53 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 82< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-54 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 82< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-55 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 81< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-56 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 81< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-57 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 80< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-58 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 80< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-59 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 79< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-60 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 79< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-61 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 78< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-62 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 78< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-63 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 77< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-64 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 77< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-65 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 76< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-66 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 76< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-67 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
