===== Starting battle of <WallE2.0> vs <BurlyBalderV2> with memory tape size: 11 =====

[ >42< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >42< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >40< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >40< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >40< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >38< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >38< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >38< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >36< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >36< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >36< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >34< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >35< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >35< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >34< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >34< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >35< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >33< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >34< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >34< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >33< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >33< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >34< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >32< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >33< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >33< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >32< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >32< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >33< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >31< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >32< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >32< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >31< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >31< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >32< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >30< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >31< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >31< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >30< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >30< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >31< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >29< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >30< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >30< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >29< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >29< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >30< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >28< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >29< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >29< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >28< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >28< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
